name,count,year,month
Honda,1731,2012,12
Morgan,5,2012,12
Jaguar,47,2012,12
Subaru,3559,2012,12
Saab,11,2012,12
Land Rover,684,2012,12
Ssangyong,36,2012,12
Nilsson,5,2012,12
Porsche,328,2012,12
Jeep,209,2012,12
Iveco,2,2012,12
Isuzu,3,2012,12
Ford USA,2,2012,12
Cadillac,5,2012,12
Aston Martin,4,2012,12
Bentley,3,2012,12
Ferrari,4,2012,12
McLaren,1,2012,12
Tesla,1986,2013,12
Think,8,2013,12
Mia,5,2013,12
Tazzari,1,2013,12
Fisker,1,2013,12
Nissan,8202,2013,12
Smart,29,2013,12
Renault,889,2013,12
Lexus,525,2013,12
Peugeot,5259,2013,12
Citroen,2466,2013,12
Fiat,636,2013,12
Toyota,17885,2013,12
Seat,1,2013,12
Volkswagen,19117,2013,12
MINI,983,2013,12
Ford,9997,2013,12
Mitsubishi,5734,2013,12
Skoda,6948,2013,12
Kia,5035,2013,12
Volvo,11862,2013,12
Alfa Romeo,155,2013,12
Opel,3614,2013,12
Suzuki,2319,2013,12
Chevrolet,539,2013,12
Hyundai,4185,2013,12
BMW,6876,2013,12
Dacia,189,2013,12
Audi,7511,2013,12
Mazda,6109,2013,12
Mercedes-Benz,6088,2013,12
Saab,2,2013,12
Morgan,4,2013,12
Subaru,3233,2013,12
Honda,2655,2013,12
Jaguar,63,2013,12
Ssangyong,23,2013,12
Land Rover,562,2013,12
Nilsson,9,2013,12
Jeep,82,2013,12
Porsche,310,2013,12
Cadillac,2,2013,12
Dodge,1,2013,12
Aston Martin,3,2013,12
Tesla,4039,2015,12
Smart,119,2015,12
Renault,2682,2015,12
Volkswagen,26296,2015,12
Nissan,8316,2015,12
Mitsubishi,5790,2015,12
Citroen,2117,2015,12
Peugeot,5542,2015,12
BMW,9567,2015,12
Toyota,16016,2015,12
Kia,4635,2015,12
Mercedes-Benz,7627,2015,12
Audi,6689,2015,12
Lexus,1071,2015,12
Fiat,262,2015,12
Ford,8434,2015,12
Skoda,7490,2015,12
Suzuki,3087,2015,12
Volvo,9977,2015,12
Alfa Romeo,46,2015,12
Opel,3317,2015,12
Dacia,141,2015,12
Seat,2,2015,12
Hyundai,2472,2015,12
Mazda,6702,2015,12
Chevrolet,3,2015,12
Jeep,233,2015,12
Subaru,3754,2015,12
Porsche,385,2015,12
Land Rover,602,2015,12
Lotus,1,2015,12
Ford USA,28,2015,12
Ssangyong,5,2015,12
Iveco,1,2015,12
Lancia,2,2015,12
Aston Martin,3,2015,12
Tesla,392,2015,2
Renault,274,2015,2
Volkswagen,3950,2015,2
Nissan,1608,2015,2
Mitsubishi,804,2015,2
Peugeot,774,2015,2
Smart,3,2015,2
Citroen,313,2015,2
Kia,630,2015,2
Fiat,28,2015,2
BMW,1285,2015,2
Audi,776,2015,2
Toyota,2808,2015,2
Lexus,243,2015,2
MINI,119,2015,2
Hyundai,431,2015,2
Alfa Romeo,10,2015,2
Ford,1259,2015,2
Suzuki,533,2015,2
Mercedes-Benz,1072,2015,2
Skoda,1012,2015,2
Opel,514,2015,2
Dacia,35,2015,2
Volvo,759,2015,2
Mazda,750,2015,2
Jeep,44,2015,2
Honda,281,2015,2
Jaguar,10,2015,2
Porsche,65,2015,2
Land Rover,76,2015,2
Tesla,1532,2015,3
Volkswagen,6222,2015,3
Nissan,2665,2015,3
Peugeot,1299,2015,3
Mitsubishi,1178,2015,3
Smart,6,2015,3
Citroen,498,2015,3
Fiat,49,2015,3
Audi,1374,2015,3
Kia,1006,2015,3
Lexus,340,2015,3
BMW,2070,2015,3
MINI,191,2015,3
Alfa Romeo,13,2015,3
Hyundai,633,2015,3
Ford,2088,2015,3
Mercedes-Benz,1553,2015,3
Suzuki,844,2015,3
Skoda,1691,2015,3
Opel,858,2015,3
Volvo,1634,2015,3
Dacia,58,2015,3
Honda,552,2015,3
Mazda,1140,2015,3
Jeep,63,2015,3
Chevrolet,2,2015,3
Subaru,613,2015,3
Porsche,93,2015,3
Land Rover,155,2015,3
Tesla,1762,2015,4
Renault,785,2015,4
Smart,12,2015,4
Volkswagen,8889,2015,4
Nissan,3208,2015,4
Mitsubishi,1596,2015,4
Peugeot,1840,2015,4
Citroen,803,2015,4
Audi,2039,2015,4
Fiat,74,2015,4
Toyota,5591,2015,4
Kia,1360,2015,4
Lexus,414,2015,4
BMW,2803,2015,4
Mercedes-Benz,2194,2015,4
MINI,283,2015,4
Alfa Romeo,16,2015,4
Ford,2722,2015,4
Hyundai,845,2015,4
Suzuki,1058,2015,4
Skoda,2416,2015,4
Volvo,2363,2015,4
Dacia,75,2015,4
Honda,699,2015,4
Mazda,1698,2015,4
Jeep,87,2015,4
Chevrolet,2,2015,4
Subaru,978,2015,4
Jaguar,15,2015,4
Porsche,132,2015,4
Tesla,2108,2015,5
Smart,38,2015,5
Renault,943,2015,5
Volkswagen,10956,2015,5
Nissan,3722,2015,5
Mitsubishi,2173,2015,5
Citroen,956,2015,5
Peugeot,2330,2015,5
Toyota,6750,2015,5
Audi,2624,2015,5
Fiat,108,2015,5
Mercedes-Benz,2868,2015,5
Kia,1750,2015,5
Lexus,480,2015,5
BMW,3496,2015,5
MINI,346,2015,5
Ford,3469,2015,5
Hyundai,968,2015,5
Alfa Romeo,19,2015,5
Suzuki,1311,2015,5
Skoda,3001,2015,5
Opel,1392,2015,5
Volvo,3305,2015,5
Dacia,78,2015,5
Honda,842,2015,5
Mazda,2206,2015,5
Chevrolet,2,2015,5
Subaru,1297,2015,5
Jaguar,21,2015,5
Porsche,162,2015,5
Land Rover,262,2015,5
Aston Martin,3,2015,5
Tesla,2674,2015,6
Smart,54,2015,6
Renault,1439,2015,6
Volkswagen,13456,2015,6
Nissan,4414,2015,6
Mitsubishi,2813,2015,6
Citroen,1154,2015,6
Peugeot,2802,2015,6
Audi,3264,2015,6
Toyota,8159,2015,6
Kia,2169,2015,6
Mercedes-Benz,3484,2015,6
Fiat,130,2015,6
Lexus,599,2015,6
BMW,4345,2015,6
MINI,411,2015,6
Ford,4139,2015,6
Alfa Romeo,22,2015,6
Hyundai,1205,2015,6
Suzuki,1539,2015,6
Skoda,3646,2015,6
Opel,1682,2015,6
Volvo,4404,2015,6
Dacia,92,2015,6
Honda,1076,2015,6
Mazda,2841,2015,6
Jaguar,39,2015,6
Jeep,130,2015,6
Chevrolet,2,2015,6
Subaru,1613,2015,6
Porsche,200,2015,6
Land Rover,306,2015,6
Lancia,2,2015,6
Aston Martin,3,2015,6
Volkswagen,15868,2015,7
Peugeot,3279,2015,7
Toyota,9617,2015,7
MINI,513,2015,7
Suzuki,1742,2015,7
Skoda,4273,2015,7
Hyundai,1386,2015,7
Honda,1165,2015,7
Jaguar,47,2015,7
Lotus,1,2015,7
Ford USA,3,2015,7
Aston Martin,3,2015,7
Smart,69,2015,8
Renault,1708,2015,8
Volkswagen,18115,2015,8
Nissan,5895,2015,8
Mitsubishi,3387,2015,8
Citroen,1402,2015,8
Peugeot,3810,2015,8
Mercedes-Benz,4834,2015,8
BMW,5822,2015,8
Audi,4559,2015,8
Kia,3051,2015,8
Fiat,170,2015,8
Lexus,803,2015,8
MINI,584,2015,8
Ford,5635,2015,8
Alfa Romeo,35,2015,8
Suzuki,2074,2015,8
Skoda,4939,2015,8
Opel,2204,2015,8
Hyundai,1585,2015,8
Volvo,5747,2015,8
Dacia,109,2015,8
Seat,2,2015,8
Honda,1316,2015,8
Mazda,4059,2015,8
Jaguar,58,2015,8
Jeep,179,2015,8
Chevrolet,2,2015,8
Subaru,2279,2015,8
Porsche,270,2015,8
Morgan,1,2015,8
Land Rover,375,2015,8
Lotus,1,2015,8
Ssangyong,2,2015,8
Ford USA,12,2015,8
Lancia,2,2015,8
Aston Martin,3,2015,8
Tesla,3243,2015,9
Smart,86,2015,9
Renault,1948,2015,9
Volkswagen,19879,2015,9
Nissan,6872,2015,9
Mitsubishi,3824,2015,9
Citroen,1551,2015,9
Peugeot,4249,2015,9
BMW,6599,2015,9
Mercedes-Benz,5509,2015,9
Kia,3435,2015,9
Toyota,12605,2015,9
Audi,5053,2015,9
Fiat,189,2015,9
Lexus,895,2015,9
MINI,666,2015,9
Ford,6274,2015,9
Skoda,5487,2015,9
Alfa Romeo,40,2015,9
Suzuki,2385,2015,9
Opel,2463,2015,9
Volvo,6574,2015,9
Hyundai,1885,2015,9
Dacia,121,2015,9
Seat,2,2015,9
Honda,1528,2015,9
Jaguar,72,2015,9
Mazda,4738,2015,9
Chevrolet,3,2015,9
Jeep,194,2015,9
Subaru,2580,2015,9
Porsche,298,2015,9
Morgan,1,2015,9
Land Rover,425,2015,9
Lotus,1,2015,9
Ssangyong,2,2015,9
Ford USA,21,2015,9
Lancia,2,2015,9
Aston Martin,3,2015,9
Tesla,132,2014,1
Smart,2,2014,1
Renault,74,2014,1
Citroen,187,2014,1
Peugeot,661,2014,1
Fiat,31,2014,1
Toyota,1501,2014,1
Lexus,66,2014,1
Volkswagen,1360,2014,1
Mitsubishi,389,2014,1
Skoda,521,2014,1
Kia,286,2014,1
MINI,66,2014,1
Suzuki,401,2014,1
BMW,919,2014,1
Ford,601,2014,1
Volvo .,654,2014,1
Dacia,7,2014,1
Opel,263,2014,1
Mazda,610,2014,1
Audi,633,2014,1
Hyundai,217,2014,1
Honda,91,2014,1
Mercedes-Benz,525,2014,1
Chevrolet,47,2014,1
Alfa Romeo,5,2014,1
Subaru,187,2014,1
Jaguar,9,2014,1
Land Rover,79,2014,1
Porsche,26,2014,1
Jeep,7,2014,1
Tesla,563,2014,2
Nissan,1733,2014,2
. Renault,133,2014,2
Mitsubishi,840,2014,2
Peugeot,1269,2014,2
Lexus,113,2014,2
Toyota,2849,2014,2
Volkswagen,2739,2014,2
MINI,124,2014,2
Skoda,1087,2014,2
Kia,571,2014,2
Suzuki,689,2014,2
Volvo,1377,2014,2
r Dacia,18,2014,2
Mazda,982,2014,2
Opel,556,2014,2
Alfa Romeo,10,2014,2
Audi,1176,2014,2
Hyundai,428,2014,2
Chevrolet,107,2014,2
Honda,266,2014,2
Mercedes-Benz,1020,2014,2
Subaru,387,2014,2
Jag uar,15,2014,2
Land Rover,147,2014,2
Nilsson,4,2014,2
Porsche,42,2014,2
Jeep,15,2014,2
Tesla,2056,2014,3
Nissan,2656,2014,3
Citroen,625,2014,3
Mitsubishi,1400,2014,3
Smart,4,2014,3
Renault,373,2014,3
Peugeot,1759,2014,3
Volkswagen,4461,2014,3
Lexus,148,2014,3
BMW,2831,2014,3
Fiat,98,2014,3
Toyota,4286,2014,3
MINI,203,2014,3
Skoda,1630,2014,3
Kia,878,2014,3
Ford,1825,2014,3
Suzuki,927,2014,3
Volvo,2292,2014,3
Dacia,41,2014,3
Mazda,1537,2014,3
Audi,1746,2014,3
Opel,890,2014,3
Hyundai,623,2014,3
Alfa Romeo,20,2014,3
Chevrolet,156,2014,3
Mercedes-Benz,1542,2014,3
Honda,502,2014,3
Jaguar,19,2014,3
Subaru,623,2014,3
Land Rover,239,2014,3
Nilsson,4,2014,3
Porsche,59,2014,3
Jeep,19,2014,3
